#692,404,Background_City 2.08%,Body_Natural 77.03%,Costume_Hodl_hoodie_Teal 1.58%,Face_Natural 81.58%,Eyes_Natural 79.21%,Hats_G_Cap 0.89%,Goggles_math 1.98%,Assets_Mic 4.95%,31.16336634,https://ipfs.io/ipfs/QmZ7XBRz4p58j1ggAfnAvWANxXAXFZuDEjMsr9CKdgMJoH
#664,405,Background_Desert 1.88%,Body_Natural 77.03%,Costume_Trainer_hoodie 2.28%,Face_Natural 81.58%,Eyes_Natural 79.21%,Hats_Burger 3.37%,Goggles_Miami_Club 1.98%,Assets_Basketball 2.38%,31.21287129,https://ipfs.io/ipfs/QmPrKKsWJ8foFq5aHciHmjgJx3suB1v5E3UfbWDypzfis7
#150,406,Background_City_night 2.57%,Body_Natural 77.03%,Costume_1984_Hoodie 1.78%,Face_Natural 81.58%,Eyes_Natural 79.21%,Hats_Burger 3.37%,Goggles_simple 2.08%,Assets_Laptop 2.97%,31.32425743,https://ipfs.io/ipfs/QmPkDf4ZJhmYt3K5C5DsW3TGtxsHgmbwsCQtexJBwaB9p6
#602,407,Background_Purple_Circus 3.17%,Body_Natural 77.03%,Costume_Hunter_S_Thompson_Red 1.49%,Face_Natural 81.58%,Eyes_Natural 79.21%,Hats_Punk 1.09%,Goggles_Oldtimer_small 2.08%,Assets_Mic 4.95%,31.32425743,https://ipfs.io/ipfs/Qma2mQw1MxzwQGHFqEuaiFWCHcnBzY7oTYMfvYQrvLqTxE
#390,408,Background_Evening_Tv 2.67%,Body_Natural 77.03%,Costume_Blue_Brothers_suit 1.98%,Face_Natural 81.58%,Eyes_Natural 79.21%,Hats_Nintendo 1.29%,Goggles_Oldtimer_small 2.08%,Assets_Mic 4.95%,31.3490099,https://ipfs.io/ipfs/QmbQN37pHgDqYLGiZb8GQWZEEooq1c6oZMsmcwtDQAjFeC
#811,409,background_Pink_red 1.68%,Body_Tiger_blue 1.19%,,Face_Pink 14.16%,Eyes_Natural 79.21%,,,Assets_Blues_Bro 0.99%,31.36963696,https://ipfs.io/ipfs/QmcpHfYwjQQe8cGbBPmg8BcA8xgTPoP27hpUGHd3hqaPXf
#461,410,Background_warm 0.69%,Body_Natural 77.03%,Costume_Kujira_Hoodie 0.40%,Face_Green 0.89%,Eyes_Natural 79.21%,Hats_Hunter_S_Thompson_bucket_green 0.79%,Goggles_Bitcoin 1.39%,,31.42326733,https://ipfs.io/ipfs/QmPmMLSgpjUetfyEL8BxZikmsdPnAZ727BxsXFS9G11LWm
#781,411,Background_Planet 1.98%,Body_Natural 77.03%,Costume_Trainer_hoodie 2.28%,Face_Natural 81.58%,Eyes_Natural 79.21%,Hats_Burger 3.37%,Goggles_Bitcoin 1.39%,Assets_Mic 4.95%,31.47277228,https://ipfs.io/ipfs/Qman92aP2eDwYGQCT7TVZbHcY9Ct8CFMnwuBGeLAq9oLm3
#261,412,Background_Northern 0.99%,Body_Natural 77.03%,,Face_Purple 1.58%,Eyes_Natural 79.21%,Hats_Hunter_S_Thompson_bucket_green 0.79%,Goggles_Lolita 0.30%,Assets_Bong_green 1.49%,31.5470297,https://ipfs.io/ipfs/QmWARUhen9kxRXHNhykrGn5iTJeDVr3ypcNJe1istgZRud
#693,413,background_Virtual 1.98%,Body_Natural 77.03%,,Face_Green 0.89%,Eyes_Natural 79.21%,Hats_ATH 0.89%,Goggles_MiamiVice 1.98%,Assets_pool_ball 0.50%,31.68316832,https://ipfs.io/ipfs/QmYRi8SNLTwVStEeio4X9qBw4LgDf5kAn11iSHHc1ppvoE
