#188,1,Background_Mars 2.28%,Body_Tiger 1.19%,Costume_Blue_Brothers_suit 1.98%,Face_Blue 1.78%,Eyes_Electric 2.48%,Hats_Winter 2.28%,Goggles_Miami_Club 1.98%,Assets_Hose 0.50%,1.806930693,https://ipfs.io/ipfs/QmcRyvqEM47X95jZ7oUDt6BbrQs6RwonyY92K2Farn21kT
#944,2,Background_cigarettes_teal 0.69%,Body_Tige_Pink 1.78%,Costume_LFG_Hoodie 2.18%,Face_Blue 1.78%,Eyes_Stoned 11.49%,Hats_Fire_Hair 0.99%,Goggles_VR_3d 0.79%,Assets_Mushroom 0.50%,2.524752475,https://ipfs.io/ipfs/QmRhzkkR9dt3fpM2brvTZ7Qh3fkihMxDVQnGB9zZJFbiBK
#841,3,Background_Velvet 1.98%,Body_Golden 4.55%,Costume_Hunter_S_Thompson_Flowers 0.89%,Face_Pink 14.16%,Eyes_Stoned 11.49%,Hats_Banana_Cap 0.59%,Goggles_bionic 1.39%,Assets_Mic 4.95%,5,https://ipfs.io/ipfs/QmThpDc5wwkcPvfHswyDDmbQuGZsqgz4odPraKWjJBPFJ3
#295,4,background_Spectrum 2.67%,Body_Natural 77.03%,Costume_Trainer_red 1.58%,Face_Blue 1.78%,Eyes_Purple 0.69%,Hats_Brain 0.50%,Goggles_monocle 0.59%,Assets_Bling_money 1.49%,10.79207921,https://ipfs.io/ipfs/QmXQ9P5T1copYUqJybiV3QuFsWwzvV2XpbCWKY8QXAUCQ5
#552,5,Background_warm_Blue 1.88%,Body_Natural 77.03%,Costume_Pharaoh 0.50%,Face_Blue 1.78%,Eyes_Electric 2.48%,Hats_Afro 0.50%,Goggles_Oldtimer_small 2.08%,Assets_Bloody_sword 0.59%,10.8539604,https://ipfs.io/ipfs/QmRCY5EgREn8LMock7srBgjB6weSjoJowNmiNM2WWMMTci
#616,6,Background_Pink 1.19%,Body_Natural 77.03%,Costume_Black_suit 0.79%,Face_Green 0.89%,Eyes_Electric 2.48%,Hats_Whale_cap 0.99%,Goggles_Oldtimer_gold_Blue 1.98%,Assets_Cigar_thick 1.68%,10.87871287,https://ipfs.io/ipfs/QmP5KGAY4s3dUpF29EzJutZvTDMYLGAo23Rhp4jrs87XDc
#490,7,background_Spectrum_reversed 1.49%,Body_Blue 3.66%,Costume_BDSM 0.79%,Face_Purple 1.58%,Eyes_Natural 79.21%,Hats_angel 0.59%,Goggles_Tony_Montana 0.50%,Assets_joint 0.40%,11.02722772,https://ipfs.io/ipfs/QmTv7uFkoXwBrJJQaey4qLLBxbB8u5JhAK8irhHZCwKy7i
#753,8,Background_Beach 2.87%,Body_Tige_Teal_Stripes 0.99%,Costume_Robot_Gold 0.69%,Face_Purple 1.58%,Eyes_Natural 79.21%,Hats_Spikes_Red 1.19%,Goggles_Laser_Purple 0.59%,Assets_vampireteeth 1.88%,11.12623762,https://ipfs.io/ipfs/QmU5hzEzmza182VXGFz3Go6t1z8ZYGSa6SB4kyAZhhK1bd
#46,9,Background_Mars 2.28%,Body_Blue 3.66%,Costume_Hodl_hoodie 0.69%,Face_Purple 1.58%,Eyes_Natural 79.21%,Hats_Winter_headphones_Pink 0.89%,Goggles_Writer 1.58%,Assets_Cigarette_extesion 0.69%,11.32425743,https://ipfs.io/ipfs/QmbNvAJatUexdc8cBRBEbRVmseGkF3r4vqVYYyBSnSShq4
#837,10,Background_Purple_Circus 3.17%,Body_Teal 1.09%,Costume_Wu_Hoodie 0.99%,Face_Natural 81.58%,Eyes_Electric 2.48%,Hats_napoleon 0.69%,Goggles_VR_X 0.50%,Assets_Robin 0.69%,11.39851485,https://ipfs.io/ipfs/QmZrdrsmw6Ttjp7pK8Hs4RMeqN5gViH9Kn2CgLi4Xkt2rq
